,smiles,abbr,O_count,C:O,wbx_li_ebind,bp86_li_ebind,wbx_na_ebind,bp86_na_ebind,wbx_mg_ebind,bp86_mg_ebind,wbx_mol_homo,bp86_mol_homo,wbx_li_homo,bp86_li_homo,wbx_na_homo,bp86_na_homo,wbx_mg_homo,bp86_mg_homo,wbx_li_dipole,bp86_li_dipole,wbx_na_dipole,bp86_na_dipole,wbx_mg_dipole,bp86_mg_dipole,wbx_mol_abs_energy,bp86_mol_abs_energy
28,COCCOCCCCOCCOC,1:2:4:2:1,4,2.5,-4.1186320891320065,-4.8889558939154085,-2.9907626219355734,-3.6732579989984515,-11.719302523350052,-12.63817806512452,-9.293531547511549,-5.5121558468084,-13.61061778569405,-9.873188471846651,-13.3173062662401,-9.6125306144527,-17.94152740748195,-14.157621047969151,1.3955321662448228,1.2638780366564697,1.088650785898509,1.2651872203371803,1.761924645944745,1.6705375988823006,-695.234581051618,-694.673501137662
29,COCCCOCCCOC,1:3:3:1,3,2.6666666666666665,-3.571204830706847,-4.242299627905595,-2.3660048920028203,-3.0579283710831078,-10.031287305726437,-10.872129700943333,-9.325885884336001,-5.47969266444375,-13.9364196988977,-10.1547990957291,-13.3138776317238,-9.735526074878699,-18.68630301630045,-14.90577086853385,1.0622107477818128,0.9929197649425258,1.9037214933618898,1.4905803270052924,2.0190163558548333,1.9625031078069517,-541.388578467017,-540.948713563893
30,COCCCOCCCOCCCOC,1:3:3:3:1,4,2.75,-4.133061732525675,-4.948563397087128,-2.9555325657929643,-3.7101318459135655,-12.06860406643682,-13.003099670164374,-9.2537212911834,-5.3560169193915,-13.3620962060324,-9.5486927051254,-13.0691928573542,-9.4338606602144,-17.6250862107355,-13.963086856246699,0.5704722067085802,0.29102803535417393,0.7291001479777506,0.5213494760607903,0.3593846047377695,0.7191843775107399,-734.558524825389,-733.970031198514
31,COCCCOCCOCCOC,1:3:2:2:1,4,2.25,-3.873435106841498,-4.594797207060765,-2.9416990338540927,-3.518872799446399,-11.541795075074333,-12.313293935407273,-9.28384429443375,-5.4515833036871,-13.69203424976365,-9.89811410055245,-13.332762332948501,-9.62937446179865,-18.21391337183245,-14.416700645030202,1.585195124601966,0.4919516958043235,0.8423484040047685,0.8418248917124974,0.9060605539396676,0.9665671544442076,-655.917964338652,-655.389939995929
32,COCCCOCOCCOC,1:3:1:2:1,4,2.0,-3.5725838135222148,-4.304457483594888,-2.5858944667779724,-3.203188908584707,-10.604731040853949,-11.482833319241763,-9.5636589669029,-5.702608330773351,-13.792417049213102,-10.036130245526051,-13.48343177197035,-9.749812052029949,-18.5091296882399,-14.68465115361755,1.0860000797504632,0.6615566273200488,1.2802605487106438,1.123683381856858,1.2962190503385331,1.3075090672002618,-616.609641581068,-616.107973107205
33,COCCOCCCOCOC,1:2:3:1:1,4,2.0,-3.535494383344485,-4.203075954996166,-2.6024214928329457,-3.1410801845158858,-10.76168791330565,-11.52868130371644,-9.4746233150193,-5.715452104516951,-13.65802001845115,-10.037980619709451,-13.47140433977825,-9.7473358159904,-18.3443919631472,-14.56954699485605,0.3398413697392321,0.699330828064859,1.318795540070369,1.133316973384608,1.819255461428327,1.6856535447957142,-616.610494939099,-616.111841198453
34,COCCCOCCCOCCOC,1:3:3:2:1,4,2.5,-3.958244143632328,-4.746342761682172,-2.8329930516592867,-3.5659805417490134,-11.827187719631183,-12.639301473762316,-9.29004849022515,-5.4100587301008,-13.38258637897505,-9.7051037463928,-13.15504477718695,-9.4980795289324,-17.99448076278925,-14.165376292708402,0.47734472229364455,0.835127191771279,0.8345379174549536,0.7836881641336296,1.046114856863149,1.034854938371534,-695.240867295232,-694.682035247381
35,COCCCOCCOCOC,1:3:2:1:1,4,2.0,-3.5839804602292133,-4.190826037967781,-1.1371151096609537,-3.1440604220806563,-10.578760139949736,-11.482339246616903,-9.3250151200144,-5.4941691212903505,-13.81247183999495,-10.094906837234051,-11.8911575757696,-9.7267640088926,-18.5299736091882,-14.6550179552981,1.0911559325902773,1.6833132084149844,17.599489327985285,1.2237281238251734,1.531026111424374,1.330765465798575,-616.612298310255,-616.112783382906
36,COCCCOCOCOC,1:3:1:1:1,4,1.75,-3.2067755349744402,-3.874742263233202,-2.190950769265328,-2.797763430622581,-9.78378548060573,-10.555283567486185,-9.5401483302197,-5.80791639091685,-13.915548566564352,-10.3169789506271,-13.69432000610785,-9.8466573714229,-18.72118801193455,-14.944519880845052,0.9128779701654656,1.648675503602661,2.050663327549018,1.4870444559279785,1.8433833399691084,1.712848732617326,-577.304010416139,-576.833815460554
37,COCCCOCCCOCOC,1:3:3:1:1,4,2.25,-3.5178069410649186,-4.478621759972157,-2.596439495904633,-3.3191151927239844,-11.028563676733029,-12.022037687554985,-9.444500311768952,-5.6249198264556,-13.705422251208251,-9.8068199037097,-13.26421685400755,-9.5520124941015,-18.1747017659754,-14.358359435483,1.0881886593728762,0.7462820443651731,0.9006384443641984,0.9150302035014584,1.548550224677493,1.425934202423621,-655.931578986072,-655.398398930304
38,COCCCOCCOCCCOC,1:3:2:3:1,4,2.5,-3.988978901907103,-4.793301826233801,-2.841200482696877,-3.5422370648266224,-11.677623304567533,-12.5447654960808,-9.124957017126802,-5.4168071535932,-13.4102059348008,-9.765458598433701,-13.238937477296101,-9.57663879757175,-17.97135108549675,-14.24154095946335,0.37585395552212086,0.07676870604244974,0.7053175786885876,0.5876858238351852,0.5542294119597398,0.7843090415028794,-695.242676788953,-694.682899367499
39,COCCCOCOCCCOC,1:3:1:3:1,4,2.25,-3.546940212156187,-4.331358788360376,-2.4519052388313867,-3.119854784097697,-10.916167417999532,-11.777533645665244,-9.4703783389515,-5.47103944399785,-13.692115883918799,-9.8941140269501,-13.43287301854745,-9.581319155800351,-18.14621144582805,-14.470388707733852,0.8780154908536449,0.1463343436402495,1.3104663948596351,0.6473694990649367,0.6131174045048113,0.7273512968335897,-655.9328800901,-655.402727902669
40,COCCCOCCOCCOCCOC,1:3:2:2:2:1,5,2.2,-4.503060851304326,-5.097317277202819,-3.47064953512745,-3.9691375871479977,-11.378874103946146,-7.225603896127723,-8.8207337322678,-4.8577220363559,-13.25104654364335,-9.522079970546502,-13.12440475762065,-9.33064787671975,-15.9595317545951,-11.09770079909665,0.31099848922972234,0.6412630042000351,0.37628074457813426,0.28971480812574557,4.689606995182757,16.603680386708614,-809.76878931022,-809.122574400387
41,COCCCOCOCCOCCOC,1:3:1:2:2:1,5,2.0,-4.034056224871165,-4.860142004476074,-2.9097114972537383,-3.7315914441496716,-11.983126148996234,-12.947130768538045,-9.34452568309525,-5.5000195690761,-13.4699077136005,-9.72602930149625,-13.280924644428252,-9.4990591387942,-17.8051167342263,-13.97976743528235,1.2142436232561042,0.6492605016917637,1.336860068527856,1.156695140353828,0.8490418704449023,0.8331774856192986,-770.463213888621,-769.839259253305
42,COCCOCCCOCCOCCOC,1:2:3:2:2:1,5,2.2,-4.528684631044598,-5.253893632267136,-3.4608600969950203,-4.017500428530184,-12.93280162514202,-13.789330786516075,-9.34223992675105,-5.3186828991029,-13.3418509355552,-9.59884328777255,-13.175181202123952,-9.40172401447035,-17.6930602505904,-13.8826500020389,0.29034210091908846,0.43410704417140655,0.7903872687316641,1.0741756695915778,1.0615130018924401,0.744079766092295,-809.765619246714,-809.11996302071
43,COCCOCCOCCCOCOC,1:2:2:3:1:1,5,2.0,-4.024612010340206,-4.764874218206387,-3.04203719645011,-3.6110430515873304,-12.30493247582126,-13.107873849065072,-9.26076903991135,-5.3812690847179,-13.54150086766705,-9.7142467717696,-13.0813291350865,-9.5084198552514,-17.747265329610002,-14.034299050922549,0.2375715311119655,0.14566341384836012,0.34760487840212156,0.3245967751026565,0.4411374422172319,0.3973213617795744,-770.460111928257,-769.842762611667
44,COCCCOCCCOCCOCCOC,1:3:3:2:2:1,5,2.4,-4.417113741361391,-5.1835797923886275,-3.055895831232192,-3.97093067984315,-12.916114155508694,-13.895018128838274,-9.223190117157301,-5.2258376533123,-13.09490761622645,-9.34240319506135,-12.86322988391075,-9.255898201987401,-17.4035855364285,-13.711844138080052,1.1272415965429767,0.812382973566232,0.8309141774420243,0.7969577214582287,1.1934934268590358,0.8849789979909788,-849.093564586457,-848.413991897684
45,COCCCOCCOCOCCOC,1:3:2:1:2:1,5,2.0,-3.982488490484684,-4.685293773316516,-2.911478260939475,-3.4767114369096817,-11.95682627530914,-12.8245796912488,-9.3012323694807,-5.24246380957785,-13.21197099471155,-9.58436683092595,-13.177113210462501,-9.434785847306099,-17.63256934162425,-13.984583850436202,2.896775797077414,2.3368474198185805,1.2212099480530199,0.7849418625166588,0.5264305451422968,0.570013759495278,-770.462965549511,-769.845629071147
46,COCCCOCOCOCCOC,1:3:1:1:2:1,5,1.8,-4.016116006867378,-4.6424663586731185,-2.64959615074622,-3.2867658303512144,-11.423956607355649,-12.309083541611471,-9.5734550655209,-5.75792907658,-13.759409639147451,-9.92037301352335,-13.38046389094115,-9.5759585129455,-18.1496128689593,-14.39898603336265,2.207053530211317,1.8488731213156937,1.2278517064766463,1.360491003013218,1.4124596511034415,1.4183399258912115,-731.153597142015,-730.562818692974
47,COCCOCCCOCOCCOC,1:2:3:1:2:1,5,2.0,-4.076018142182875,-4.888270964853291,-3.048200768404058,-3.7491841549963283,-12.16560056374874,-13.126179299135401,-9.22022407618685,-5.31005689004205,-13.32756495840395,-9.730165432023849,-13.357524693344,-9.560012641306201,-17.8032663600429,-14.0544082644745,0.4548583938375231,1.0425494717772004,0.8850821729383959,0.882893624559043,0.8205985194048058,0.8489758361871419,-770.462494542363,-769.839365490876
48,COCCOCOCCCOCOC,1:2:1:3:1:1,5,1.8,-3.67409528218559,-4.307293915684568,-2.6470314633697853,-3.2777471211629745,-11.373837904757238,-12.224723798099149,-9.480473762805051,-5.54244211836905,-13.657013197204302,-9.90116177567805,-13.354803554839,-9.59171390488945,-17.9472690097275,-14.24997648882885,1.1228579118111373,0.9677684918782251,1.2596185679049448,0.8279326200447333,0.4816357379211428,0.44593318724826025,-731.15516022109,-730.565683678072
49,COCCCOCCCOCOCCOC,1:3:3:1:2:1,5,2.2,-4.163227144257689,-4.977707504815044,-3.028710180809867,-3.756637247712206,-12.31846147017859,-13.332242109525396,-9.38147874399315,-5.3516086750134,-13.422124521452702,-9.56613520294245,-13.17969829204225,-9.31524623278145,-17.453055834449398,-13.78776390236955,0.9599221992232329,0.8710429357766871,0.7229064816669738,0.3843395931495663,0.8032692176116736,0.7363618603992971,-809.784969400316,-809.132728147043
50,COCCOCCCOCCOCOC,1:2:3:2:1:1,5,2.0,-4.003235213338485,-4.778309554214502,-2.8972026323754108,-3.6405105411977274,-12.14987195706999,-13.02680096514814,-9.19344807329765,-5.4279093986936005,-13.438396929712601,-9.67775630441755,-13.22182151609965,-9.52352217395415,-17.78478982959395,-13.952447204692149,0.4094646275062676,0.23636792602522957,1.0489456800989212,0.966880722256949,0.460124076081264,0.5020049250482155,-770.46481788275,-769.844942840415
51,COCCCOCCOCCCOCCOC,1:3:2:3:2:1,5,2.4,-4.6994848268295755,-5.439845636916289,-3.381958512502024,-4.103579622857069,-13.234322544518363,-14.146169095489313,-9.38202297169415,-5.3016485720616,-13.12767012382665,-9.3609885710505,-12.9792320183789,-9.2793544159005,-17.4564844689657,-13.634237267917449,0.7434021451297307,0.866631039701013,0.8335875230791645,0.5266846109250677,0.7230368864805524,0.730176171466742,-849.086673801157,-848.407951558294
52,COCCOCCCOCOCOC,1:2:3:1:1:1,5,1.8,-3.8440649093645334,-4.493272651208827,-2.6949739979900187,-3.270625543766073,-11.516315690729243,-12.345878266667569,-9.5768837000372,-5.7156153728272505,-13.665013344409,-9.893460953708901,-13.344708130985449,-9.6437692844901,-17.93875184620685,-14.13645059040025,1.308999135463182,1.3767313896185016,1.5504450180785596,1.5531852248193385,0.9933675499059773,0.8689020028710541,-731.154649728348,-730.565417405847
53,COCCCOCOCCCOCCOC,1:3:1:3:2:1,5,2.2,-3.9016276518559607,-4.672457197710173,-2.7485554154809506,-3.662136030423426,-12.110097585264157,-13.03718534600921,-8.82201266736515,-5.52551663686795,-13.22742706141995,-9.63383712894685,-12.9800483599304,-9.38920677734735,-17.5817112629658,-13.874976391454801,1.179838049053615,0.8401611753100919,1.11568649977146,1.0398822817244482,0.6046071503966668,0.5666399195731833,-809.784334295193,-809.133430955099
54,COCCOCCCOCCCOCCOC,1:2:3:3:2:1,5,2.4,-4.527266227538348,-5.47769729092397,-3.4453048277791822,-4.24648304375296,-13.14384603439612,-14.204514272514643,-9.319654477159549,-5.4178411862251,-13.05795455532855,-9.3546755297189,-13.091451770325099,-9.2472449815415,-17.3991772920504,-13.635352934704501,0.6493694740281745,0.45948177797235595,0.48185889875031945,0.6058075590042575,0.7087618234894847,0.7222173530172313,-849.088429572468,-848.404831203883
55,COCCOCCCOCCCOCOC,1:2:3:3:1:1,5,2.2,-4.075121702771867,-4.9583786233306455,-1.8800167787885584,-3.818452520019491,-12.516374422761146,-13.54656685153168,-9.3836828661822,-5.420344633649701,-13.38552520856045,-9.584312408155851,-11.7159162560476,-9.3282804862204,-17.565493277476,-13.781069901647252,1.1548847889512242,0.4286413427394073,5.984277806930303,0.8483063226230667,1.0360144665951558,0.8534993824149567,-809.782041922336,-809.129216501457
56,COCCCOCCCOCCCOCCOC,1:3:3:3:2:1,5,2.6,-4.473605200666498,-5.378480181301711,-3.3988286312887794,-4.226395385707292,-13.338913316976686,-14.306022208267677,-8.99866897910975,-5.1349516272453,-12.94970766559965,-9.23513591519425,-12.9368911032411,-9.220468978652299,-17.16720023449915,-13.4011717549642,0.37873931826543894,0.23576965521800627,0.5272676613841334,0.264334576476575,0.6707339999297558,0.7140265044966693,-888.410198386095,-887.700954616465
57,COCCCOCCOCCOCOC,1:3:2:2:1:1,5,2.0,-3.979407398517651,-4.798551059662714,-3.0350456778942316,-3.670433264112944,-12.16552866510392,-13.034738452864985,-9.26778957725425,-5.47425038743375,-13.485254934768701,-9.65468104989515,-13.0651655723668,-9.44368397021745,-17.7295235065574,-13.899031255839,1.2346578510959905,1.2734221460263522,1.0976614541611875,0.9907893816334491,0.5475250999999189,0.5485714666443378,-770.464438219621,-769.844040940878
58,COCCCOCOCCOCOC,1:3:1:2:1:1,5,1.8,-3.5749521168218052,-4.311040492342727,-2.573054444252193,-3.2324901207030052,-11.31006750560482,-12.142759300088073,-9.577863309899001,-5.7705551592432,-13.5197589710121,-9.80407155381965,-13.206311026621151,-9.5569105434105,-18.0209030176728,-14.288752712525099,1.1750298598494184,0.9901197937462785,1.3498426490540991,0.9266746053367212,1.2028523449157615,1.221410097848137,-731.155073297599,-730.566283695948
59,COCOCCCOCCOCOC,1:1:3:2:1:1,5,1.8,-3.5745074245605792,-4.298868859110371,-2.6548427469570015,-3.3059288878794177,-11.496180281141278,-12.361790074803139,-9.406513218239152,-5.632212477649,-13.617420631956549,-9.79813947187875,-13.1718886245329,-9.57261151258435,-18.02849499410175,-14.225486242283852,0.9487092216464982,0.46903953710904883,0.32416213532600496,0.7629678565188274,0.8906336824093688,0.6945114030864423,-731.157703732193,-730.565626567353
60,COCCCOCCCOCCOCOC,1:3:3:2:1:1,5,2.2,-4.103913139028009,-4.889981609627284,-2.909010371993645,-3.729969671683648,-12.59377501252311,-13.348513493892824,-9.37315206016785,-5.4885635759700495,-12.83955597891725,-9.459820321552101,-13.036566406679249,-9.2824565137962,-17.541003030930998,-13.7638995176807,2.2587438349324693,1.345776742290517,0.9778202475179467,0.7400660377147694,0.73554342237734,0.8180116459472403,-809.780215228757,-809.135123883804
61,COCCCOCCOCOCOC,1:3:2:1:1:1,5,1.8,-3.854262081968045,-4.599550972328871,-2.6793493110999407,-3.398383608651784,-11.297064595779375,-12.26764709985946,-9.387383614549,-5.51403343237685,-13.7332050753443,-9.89942024703485,-13.390015087093701,-9.560175909616499,-17.96460266200435,-14.201730703135201,1.387369896422855,1.8203327471658615,1.5636625223365972,1.2235885130172999,1.7650167162439911,0.9488791417314721,-731.156612370195,-730.563981562662
62,COCCCOCOCOCOC,1:3:1:1:1:1,5,1.6,-3.512942677763931,-4.16467157688021,-2.406201981670165,-3.020949705365638,-10.601394542169146,-11.388844776261976,-9.67884475981955,-5.7103091527425,-13.7720085104256,-10.008401844160101,-13.40190646236055,-9.691280362787401,-18.3101600407543,-14.565356441558352,0.7060656979798289,1.0989582757382081,0.8073640274135987,1.056188309571668,2.9364430390794225,2.813465503768405,-691.846106066763,-691.286631101165
63,COCOCCCOCOCOC,1:1:3:1:1:1,5,1.6,-3.406678728890256,-4.14114725725085,-2.39486325488906,-3.036166554513329,-10.66405203811155,-11.623937501906767,-9.93914886920785,-6.0832683962378,-13.68332660654765,-10.07466156675685,-13.413035918846,-9.7228455694454,-18.31138455308155,-14.5066614840055,0.9246702291243052,1.3023243656711816,1.345035480947528,1.8308679832717205,1.801254803516943,1.7461841988895088,-691.848086951934,-691.283886565092
64,COCCCOCCCOCOCOC,1:3:3:1:1:1,5,2.0,-3.9920012662551017,-4.611855024508259,-2.794411688850232,-3.3922279336075007,-11.897532917999342,-12.67031923171453,-9.45587467071985,-5.60573579999535,-13.4418255642289,-9.69723965611335,-13.2141751169006,-9.3823222969297,-17.8415255674232,-13.9936724530429,0.9898972489766565,0.7000884256984355,0.8497350030112686,1.1017709552756778,0.9735055625571278,1.030760327093965,-770.472766250224,-769.856840726848
65,COCCCOCCOCCCOCOC,1:3:2:3:1:1,5,2.2,-3.9645187063433696,-4.772847848078527,-2.785413387508015,-3.6048355478378653,-12.400433967199206,-13.355843127399567,-9.335464291873599,-5.5496531354073,-13.2172772147963,-9.589836319321,-12.92968008620285,-9.32188581073365,-17.5266354196246,-13.76561383493885,0.3931589656923233,1.421892908895803,1.0487968824847473,0.9354390214558523,0.5911262250398699,0.7293653712081904,-809.786940788931,-809.135923371388
66,COCCCOCOCCCOCOC,1:3:1:3:1:1,5,2.0,-3.6880937072601228,-4.3585047015949385,-2.681867652619985,-3.2369743699237006,-11.716591202475684,-12.563678141817945,-9.5611555194783,-5.81123617989295,-13.3294969667425,-9.6974845585788,-13.10688062564845,-9.3662131569801,-17.725849969575652,-13.9335897148525,0.6966602064998385,0.69197033826661,0.8795173599340967,0.6187252728835692,0.7768471398963915,0.6674299085041705,-770.476179960661,-769.858133651897
67,COCOCCCOCCCOCOC,1:1:3:3:1:1,5,2.0,-3.639549897852703,-4.504823967457924,-2.7223560465827177,-3.322679811019043,-11.761096060905402,-12.691649050218984,-9.69081776924155,-5.65672993557905,-13.240352469318701,-9.60542844295465,-13.229495126683751,-9.63688480407245,-17.845525641025553,-14.141729599099952,1.5101881778652841,0.14479952604750357,1.5666441137747256,0.9963431200378396,0.42911553433228705,0.5410238706885095,-770.472671410083,-769.853053597731
68,COCCCOCCCOCCCOCOC,1:3:3:3:1:1,5,2.4,-4.032749107362179,-4.8947004804358585,-2.980840781914594,-3.815506993832969,-12.609311982832878,-13.603410379386332,-9.43105788755425,-5.650171991782,-13.2047055549032,-9.407928210261751,-12.846848630110651,-9.22332617408255,-17.3534077423963,-13.5886581979587,0.8515697694135012,0.5897374156357337,0.6625686419014504,0.8923186610695991,1.138198745863468,0.8976626782255064,-849.10425754792,-848.422880584874
69,COCCCOCCOCCOCCCOC,1:3:2:2:3:1,5,2.4,-4.500348060031683,-5.349177271978988,-3.4546021171554457,-4.187134837462509,-13.190778543994384,-14.109307976224954,-8.99230151500805,-5.38358205244715,-13.137466222444651,-9.3637641323256,-12.9859804418713,-9.241040785750101,-17.24388191757005,-13.518398401759601,0.9185230102840172,0.7303825683397434,0.22112756009672532,0.23621088271610385,0.5978409542424665,0.7072713307913758,-849.08626486316,-848.406908275267
70,COCCCOCCOCOCCCOC,1:3:2:1:3:1,5,2.2,-4.243052504760271,-4.852334581781179,-3.0565855053064297,-3.65311611481593,-12.148727096900984,-13.05000926284265,-9.46175232989065,-5.4229569266145,-13.132731441445952,-9.47198381066945,-13.149575288791901,-9.415901146081401,-17.49618587975365,-13.897072036115402,2.2361975131852025,2.205502160213195,0.2600413662819058,0.7487091139961028,0.6775783100148352,0.6213293543507205,-809.781183856998,-809.135472087557
71,COCCCOCCCOCCOCCCOC,1:3:3:2:3:1,5,2.6,-4.3940133375472215,-5.182643774380267,-3.2051494758597983,-4.065309519937728,-13.117146348398819,-14.122066966625425,-9.0901808670329,-5.36317351365965,-13.02905606440545,-9.33968205655635,-12.775527589894601,-9.1078682673154,-17.082708883918897,-13.465145721216752,0.7302599675435668,0.7101521166530841,0.37535159804905466,0.3992375887464812,0.6571180598672408,0.6525320749499974,-888.412156152165,-887.703253063385
72,COCCCOCOCOCCCOC,1:3:1:1:3:1,5,2.0,-3.8518764202490274,-4.713954925246071,-2.622523756890587,-3.4196038314439647,-11.536507466713374,-12.589698262261663,-9.55824390127795,-5.7573304261089,-13.691245119597202,-9.8095410422147,-13.2471008928111,-9.4748410060997,-17.820436744009452,-14.1450765994611,1.8426086647215516,1.6681880313610358,1.3581424600229195,1.0754361541316146,1.3916274265173085,1.7679683648972766,-770.477907076931,-769.854296332875
73,COCCCOCCCOCOCCCOC,1:3:3:1:3:1,5,2.4,-4.1281628050528525,-4.925520660221082,-2.946060448201024,-3.6509928772175044,-12.652330314256687,-13.538963123766734,-9.3874924600892,-5.50352983774755,-13.1957257978367,-9.46512654163685,-12.7720445326082,-9.27083725237985,-17.40312294288265,-13.665856897345549,1.96558473954215,1.170337448736996,0.45324853014768485,0.8874550153062288,0.07886141148719975,0.42681602176964223,-849.103431719126,-848.425027262596
74,COCCCOCCCOCCCOCCCOC,1:3:3:3:3:1,5,2.8,-4.47010826028054,-5.231730624829652,-0.9285184491527616,-4.137904375264043,-13.211305842211004,-14.192097742747137,-9.233013427160351,-5.336615201850851,-12.8766995195105,-9.1385082868817,-10.946840880379451,-9.0324927307269,-16.88588893585225,-13.2367605664921,0.6010016933223693,0.7615946054612936,20.40088126443777,0.3976392815923174,0.304252286607813,0.6609084666493198,-927.728242417681,-926.990788899972
75,COCCCCOC,1:4:1,2,3.0,-2.7056381230904663,-3.2099220400396007,-1.8244595876858511,-2.31677554873022,-7.915439337206408,-8.479194076922795,-9.36656690498575,-5.4055960629526,-14.387203503636,-10.5889839555869,-13.81089357966205,-10.15036363996595,-19.3886016530559,-15.595661113706502,2.980108863909621,2.443621761958403,3.8004832811239053,2.983122037285904,2.5010352787735983,2.81163525535501,-387.532607741333,-387.218193683378
76,COCCCCOCCOC,1:4:2:1,3,2.6666666666666665,-3.400812300580583,-4.043386889981775,-1.0059516939072637,-2.9663553653845156,-9.959907522708818,-10.699054632605112,-9.31013049239205,-5.46363794726425,-13.896990401960249,-10.146717314369251,-11.34058962205295,-9.8714197318184,-18.5591442139618,-14.859538725333898,1.4756670742593374,1.543485035216904,18.907571565409285,1.7550613167471159,2.241352200477018,1.9802200794521174,-541.385850148364,-540.948170058211
77,COCCCCOCOC,1:4:1:1,3,2.3333333333333335,-2.9534315834735025,-3.531626747304472,-2.095154954597092,-2.589580352541816,-9.019429322706856,-9.766555653073738,-9.5893465143901,-5.7322415290928,-14.042054295661801,-10.2906383298987,-13.596413442697951,-9.88777377423345,-18.99373724459535,-15.16939476689825,1.7110615320921743,1.9232886515250078,2.8162476711874542,2.640192199319201,2.2312202859634747,2.6014198868754588,-502.077523565777,-501.669363256312
78,COCCCCOCCCOC,1:4:3:1,3,3.0,-2.4790953138035547,-4.224728223995044,,-3.0220586024624936,-10.260350135853514,-11.02156118698258,-9.133528603417549,-5.3461663980034,-12.55960524952285,-10.03460640796325,,-9.659334196738701,-18.37266459221415,-14.6730863149713,3.9703655641400757,1.1644236432845898,,2.0054528317968043,2.3156131144711574,2.2013678534846566,-580.705573414987,-580.238431326525
79,COCCCCOCCCCOC,1:4:4:1,3,3.3333333333333335,-3.5222013646671257,-4.301247501432954,-2.566210413009685,-3.223195577171282,-10.56584154518714,-11.379577054707624,-9.47873223416185,-5.58113670791015,-13.620032924921352,-9.9624146034256,-13.34590543192765,-9.6827359878817,-18.25445833555695,-14.48508285566085,1.5576926235782318,1.286788254043084,1.461654916054316,1.306000751575576,1.5442907359467046,1.4661690479713039,-620.021497487964,-619.524589514034
80,COCCCCOCCOCCOC,1:4:2:2:1,4,2.5,-4.046274771018943,-4.68725914190145,-2.9329463050307822,-3.5232691601158876,-11.566599132045667,-12.40442884015647,-9.10675260052835,-5.342547283791751,-13.720170821905349,-9.87737902514435,-13.2518900965799,-9.595523498796451,-18.021202342908353,-14.305977519261749,0.9300420842987426,1.0851196049783973,1.2633018381687455,0.964917186875337,1.5375497841936117,1.5060762078485133,-695.235396393764,-694.678977125054
81,COCCCCOCOCCOC,1:4:1:2:1,4,2.25,-3.5188746371641173,-4.306611039890413,-2.59180179991381,-3.2258523674099706,-10.64145891625958,-11.588687533931079,-9.4387042867533,-5.68448554833005,-13.7340758396659,-9.9784693206051,-13.36179688079685,-9.664123400507501,-18.2050152489211,-14.532430665647851,1.0982205096643138,1.2467632624456373,1.1910036498266579,1.1294208759905688,1.9361708337758523,1.560370492160612,-655.928807245196,-655.397534255077
82,COCCCCOCCCOCCOC,1:4:3:2:1,4,2.75,-3.862798531597946,-4.77986126930773,-2.8565990924507787,-3.6106765409131185,-11.898588260341057,-12.789159592350188,-9.19469979700995,-5.310927654363651,-13.33099359292025,-9.7403697014176,-13.1457112721148,-9.49701828491545,-17.75997304642835,-14.04665301973525,0.9256954252275894,0.8298047605742463,0.899085982362693,0.9331919391506442,1.5477561776788704,1.585776878604534,-734.558553222389,-733.969340882303
83,COCCOCCCCOCOC,1:2:4:1:1,4,2.25,-3.6406966652684787,-4.201646454574075,-2.66554334589091,-3.124277180420904,-10.969429752549331,-11.696638836769125,-9.450323548169651,-5.62244359041605,-13.691789347298199,-9.92489010344165,-13.406722877514401,-9.69081776924155,-18.106428400884948,-14.390849829232701,1.280488794795389,1.1695442899539172,1.4231549041347926,1.4376270686283223,2.557019395270024,2.2204008332204728,-655.927801041301,-655.402181521661
84,COCCCOCCCCOCCOC,1:3:4:2:1,4,2.75,-4.2916180981228536,-4.990521259358502,-2.9550919854445965,-3.652797668102721,-12.078947609457828,-12.897918133421626,-9.4314116355599,-5.2344364509881,-13.3044624924965,-9.659715156129401,-13.1341192220835,-9.4678748915269,-17.7970077414814,-14.04589110095385,1.009635196335617,1.1427008839953428,0.9303892594690594,1.5601145298753705,1.3604458282700882,1.4046546645359161,-734.553791497092,-733.966643465987
85,COCCCCOCCCCOCCOC,1:4:4:2:1,4,3.0,-3.852028223067464,-4.66041451728961,-2.7987521784525597,-3.6356146851831,-11.998781436272111,-12.871050241126795,-9.231489589597551,-5.40366405461405,-13.23999872131305,-9.6206940299677,-13.178473779715,-9.3558728306611,-17.6528418234865,-13.944555903027652,0.7710148251640359,1.2934446249333302,1.8844385805602335,1.4818636892809505,1.7051186784588508,1.6624725026198945,-773.876255500249,-773.25958178154
86,COCCCCOCCOCOC,1:4:2:1:1,4,2.25,-3.692304862655874,-4.318311826322315,-2.7069578910923155,-3.2403777033105143,-10.878525749107212,-11.692244053894683,-9.615932037583951,-5.5654357387363005,-13.7496407519145,-10.01817073139305,-13.45736326509245,-9.696423314561851,-18.1959810690845,-14.483395749787752,1.6791090938631936,1.627209252031709,1.6080344756098912,1.3591785194091928,1.7498290222276347,1.7182085193312113,-655.92777070305,-655.399340554894
87,COCCCCOCOCOC,1:4:1:1:1,4,2.0,-3.271653785621311,-3.9185953849810176,,-2.8737436098781473,-10.056409921195154,-10.850401373849309,-9.66719828701815,-5.5831775617889,-13.822159093072752,-10.16070396628495,,-9.8421402815046,-18.4833332952125,-14.7757276593799,1.8543801493116088,1.756590951363804,,1.4385937057294909,2.0572961333620117,1.893448229296296,-616.620114087457,-616.121565373014
